frase,arquivo,superclasse,risco,trigger_score
"Não houve diferença significativa entre os grupos em relação às taxas de sangramento.197 Diante disso, estabelece-se que pacientes portadores de próteses mecânicas devem ser anticoagulados com a varfarina.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
"O uso do ACOD é uma contraindicação relativa à trombólise, devendo esses pacientes ser triados preferencialmente à estratégia de angioplastia primária.198 A via de acesso radial deve ser priorizada dado o menor risco de sangramento, assim como deve-se evitar o uso de inibidores da P2Y12 mais potentes, como prasugrel e ticagrelor.198,199 Pacientes com SCA com supradesnível do segmento ST, assim como SCA sem supradesnível do segmento ST de alto risco, devem receber dose adicional de anticoagulante parenteral (por exemplo, heparina não fracionada 60 UI/kg ou enoxaparina 0,5 mg/kg), independentemente da última dose do ACO.200 Em casos de SCA sem supradesnível do segmento ST e sem critérios para intervenção coronária percutânea de emergência, recomenda-se a suspensão do ACOD (até RNI < 2 se uso de varfarina, por 24 h se ACOD e TFG > 30 mL/ min e por 36 h se ACOD e TFG < 30 mL/min) associada à anticoagulação parenteral até o momento do procedimento.201 As recomendações para o uso de anticoagulantes na fase aguda da SCA estão no Quadro 9.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,6
Estima-se que cerca de 10 a 15% dos pacientes portadores de FA são submetidos a angioplastia em algum momento da vida.,diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Logo, a combinação entre as duas classes de medicamentos impõe um dilema: proteção contra eventos cardiovasculares e aumento demasiado no risco de sangramento.202 Nesse cenário, cinco ensaios clínicos randomizados (quatro com o uso de ACOD e um com o uso de varfarina) avaliaram o uso de tripla terapia com ácido acetilsalicílico (AAS), inibidor da P2Y12 (majoritariamente clopidogrel), anticoagulante contra dupla terapia com inibidor da P2Y12 (majoritariamente clopidogrel) e anticoagulante em pacientes portadores de FA com SCA recente ou pósangioplastia eletiva (Tabela 13).203-207 A despeito de algum grau de heterogeneidade, todos de maneira geral demonstraram redução nas taxas de sangramento com a dupla terapia sem aumento de eventos isquêmicos.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,5
"Placebo in Patients With Atrial Fibrillation and Acute Coronary Syndrome and/or Percutaneous Coronary Intervention), o tratamento com ACOD na terapia dupla (sem AAS) apresentou melhor perfil de segurança, com redução de até 78% nas taxas de sangramento relevante comparado com estratégia tripla (AAS mais clopidogrel mais varfarina).",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,4
"Além disso, a terapia com apixabana reduziu o risco de morte e hospitalização.209 Finalmente, o estudo ENTRUST (Edoxaban Treatment Versus Vitamin K Antagonist in Patients With Atrial Fibrillation Undergoing Percutaneous Coronary Intervention) mostrou não inferioridade da terapia dupla com edoxabana (60 mg 1 x/ dia) + um inibidor de P2Y12 comparado com a terapia tripla clássica (AVK + dupla antiagregação plaquetária) quanto ao desfecho composto de sangramento maior ou clinicamente relevante não maior em 12 meses e sem diferenças em desfechos trombóticos.207 Recomenda-se a tripla terapia com a escolha do clopidogrel como inibidor da P2Y12 e preferencialmente com o uso de ACOD nos primeiros 7 dias, seguida por dupla terapia antiagregante com clopidogrel por 1 ano em pacientes com SCA prévia e por 6 meses pósangioplastia eletiva.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,4
"Quadro 9 – Recomendações para uso de anticoagulantes na fase aguda da síndrome coronariana aguda (SCA) Recomendações para o uso de anticoagulantes na fase aguda da SCA Classe de recomendação Nível de evidência Pacientes anticoagulados devem ser encaminhados preferencialmente à estratégia de angioplastia primária IIa C Pacientes com SCA com supradesnivelamento do segmento ST e anticoagulação oral devem receber dose usual de anticoagulação parenteral IIa C Pacientes com SCA sem supradesnivelamento do segmento ST e sem critérios de alto risco devem ter seu anticoagulante oral suspenso e transição realizada para anticoagulante parenteral IIa C Quadro 8 – Recomendações para anticoagulação de pacientes com doença cardíaca valvar e fibrilação atrial elegíveis para anticoagulação Recomendações para anticoagulação de pacientes com doença cardíaca valvar e fibrilação atrial elegíveis para anticoagulação Classe de recomendação Nível de evidência Em pacientes com próteses valvares mecânicas, a varfarina é o fármaco de escolha.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,6
"I A Em pacientes com estenose aórtica, regurgitação aórtica e regurgitação mitral, os ACOD são recomendados preferencialmente à varfarina.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,2
"Recomenda-se o uso de inibidores da bomba de prótons em todos os pacientes submetidos à dupla terapia antitrombótica, salvo contraindicações.212,213 Da mesma maneira, é fortemente recomendado um posicionamento ativo por parte do médico em relação aos fatores de risco de sangramento modificáveis, com um adequado controle pressórico, incentivo à diminuição do consumo de álcool e otimização da função renal.214 As recomendações quanto à anticoagulação associada ao uso de antiagregante plaquetário estão representadas no Quadro 10.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
"**Edoxabana 30 mg/d se algum dos seguintes presente: clearance de creatinina 15-50 mL/min, peso < 60 kg ou uso concomitante de inibidores da glicoproteína-P.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Na prática clínica, o termo anticoagulação ininterrupta usualmente se refere a descrição de regimes, nos quais até uma ou duas doses de ACOD podem ser omitidas pré-ablação.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
"Pacientes em uso de ACOD devem suspender o fármaco por pelo menos 48 horas antes do procedimento, porém suspensões por períodos mais prolongados, como 7296 horas, podem ser consideradas em pacientes com risco de acúmulo do fármaco, como idosos e portadores de doença renal crônica.221 Já o AVK deve ser suspenso cerca de 5 dias antes do procedimento, e considera-se segura a realização da cirurgia cardíaca quando INR < 1,5.222 De forma geral, como na maioria das situações, a ponte com heparina não é recomendada de rotina para pacientes anticoagulados em condição de cirurgia eletiva.221 A Tabela 14 resume o tempo recomendado de suspensão do anticoagulante de acordo com a função renal.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
"Anticoagulação na Fibrilação Atrial Subclínica A FA subclínica é caracterizada por episódios assintomáticos de curta duração, geralmente inferior a 24 horas, normalmente detectados por dispositivos cardíacos implantáveis.223 Essa forma de FA pode estar presente em até um terço dos pacientes com dispositivos implantáveis como marca-passos e cardiodesfibrilador implantável (CDI).",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,2
B A * Alto Risco Trombótico • Tratamento de lesão de tronco • Angioplastia em bifurcações > 60 mm de malha stent • Hipoexpansão de stent coronariano • Tratamento de oclusão crônica • Trombose de stent prévia em adequado sistema antiplaquetário • SCACSSST • Diabete descompensado • Doença renal crônica Anticoagulante* *Preferencialmente ACOD.,diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
1 semana 1 mês 6 meses 1 ano Anticoagulante* Inibidores P2Y12** AAS SCA 1 semana 1 mês 6 meses 1 ano Anticoagulante* Inibidores P2Y12** AAS Angioplastia Eletiva 44 Arq Bras Cardiol.,diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,1
"Adaptado de Hindricks et al.17 Não modificáveis - Quadro A Idade > 65 anos Antecedente de sangramento maior Insuficiência renal grave (em diálise ou transplantado renal) Insuficiência hepática grave (cirrose) Doença maligna Fatores genéticos (por exemplo, polimorfismos CYP 2C9) AVC prévio, doença de pequenos vasos etc.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,2
"Diabetes melito Deficiência cognitiva/demência Potencialmente modificáveis - Quadro B Fragilidade extrema ± risco excessivo de quedas Anemia Redução do número ou função plaquetária Insuficiência renal com ClCr < 60 mL/min Estratégia de manejo de antagonistas da vitamina K Modificáveis - Quadro C Hipertensão/pressão sistólica elevada Uso concomitante de antiplaquetário/anti-inflamatórios não hormonais Ingestão excessiva de álcool Não adesão aos ACOD Diversões/ocupações perigosas Terapia de “ponte” com heparina Controle de RNI (alvo: 2,0-3,0) TTR > 70% Escolha apropriada e dose correta do ACOD Biomarcadores - Quadro D GDF-15 Cistatina C/CKD-EPI cTnT-hs Fator von Willebrand (+ outros marcadores de coagulação) AVC: acidente vascular cerebral;",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,3
"Fármacos Utilizados no Controle do Ritmo Os medicamentos antiarrítmicos estão divididos em quatro classes distintas, de acordo com a classificação proposta por Vaughan-Williams.261 A classe I é composta pelos bloqueadores Tabela 17 – Sugestões para o uso de anticoagulantes orais de ação direta (ACOD) de acordo com diferentes situações clínicas em pacientes com FA Situação clínica Anticoagulante oral sugerido Idoso Apixabana ou edoxabana Múltiplas comorbidades Apixabana ou edoxabana Alto risco de AVCi com baixo risco de sangramento Dabigatrana Alto risco de sangramento Apixabana ou edoxabana Alto risco de sangramento gastrointestinal Apixabana Disfunção renal Apixabana ou edoxabana Estenose mitral moderada/ grave ou prótese valvar mecânica Varfarina Bioprótese valvar Rivaroxabana Síndrome coronariana aguda Apixabana + clopidogrel (ticagrelor pode ser considerado.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,7
"Diretriz Brasileira de Fibrilação Atrial - 2025 dos canais de sódio, a classe II é composta pelos betabloqueadores, a III, pelos bloqueadores dos canais de potássio e a classe IV, pelos bloqueadores dos canais de cálcio não diidropiridínicos.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,1
Propafenona A propafenona é um bloqueador dos canais rápidos de sódio (classe IC de Vaughan-Williams).,diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"O efeito adverso mais preocupante com o uso da propafenona, principalmente quando utilizada em dose alta, inclusive na estratégia “pillin-the-pocket”, é o flutter tipo IC, pois pode estar associada a condução AV 1:1 e alta resposta ventricular, podendo muitas vezes ser mal tolerados.264 Queixas relativamente comuns incluem sensação de gosto metálico e sintomas neurológicos como tontura, cefaleia, insônia, visão turva e pesadelos.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
Pacientes com antecedentes de broncoespasmo podem ter exacerbação das crises devido ao seu efeito betabloqueador.,diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Por outro lado, a afinidade por determinados tecidos, como o hepático e o pulmonar, podem ser responsáveis por sua toxicidade relacionada a esses órgãos.266 A amiodarona é a droga mais eficaz no controle do ritmo, chegando a ser duas vezes mais efetiva que a propafenona e o sotalol na prevenção da recorrência dos episódios.267 A grande vantagem da amiodarona é poder ser utilizada nos pacientes com cardiopatia estrutural e disfunção sistólica do VE, tanto para a manutenção do RS quanto no controle de FC – neste último, em situações excepcionais após a utilização de betabloqueadores e digital.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"A porção d (dextrógira) apresenta propriedades antiarrítmicas de classe III (bloqueio dos canais de potássio), e a porção l (levógira) tem efeito betabloqueador predominante.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Os efeitos adversos extracardíacos são comuns aos demais betabloqueadores, sendo esse fármaco geralmente bem tolerado quando utilizado em doses usuais.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Betabloqueadores Os betabloqueadores, antiarrítmicos de classe II na classificação de Vaughan-Williams, são os agentes preferenciais utilizados para o controle de FC, tanto na fase aguda como no acompanhamento ambulatorial.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"O bloqueio β2 adrenérgico promove broncoespasmo, efeito limitante em indivíduos com hiperreatividade brônquica como os asmáticos e portadores de DPOC.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Na FA persistente/permanente, os betabloqueadores são os agentes mais amplamente utilizados para reduzir a resposta ventricular.272 Apesar da sua reconhecida eficácia no controle da FC, seu impacto na redução de mortalidade e hospitalizações e na melhora na QV dos pacientes vem sendo motivo de grande discussão nos últimos anos.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Os benefícios dos betabloqueadores são mais pronunciados nos pacientes com IC e após IAM, principalmente em relação a menor incidência de FA.273 Contudo, a esperada redução na mortalidade não é observada naqueles pacientes que já desenvolveram a arritmia.274 Evidências mais consistentes são necessárias no sentido de comprovar a superioridade de alguma classe específica de medicamentos na estratégia de controle da FC na FA.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
"Entre os efeitos adversos mais relatados, além do broncoespasmo já descrito, estão fadiga, tontura, insônia, pesadelos e disfunção erétil.",diretriz_sbc_fibrilacao_atrial_filtrado.txt,CD,alto,0
